code_comptable,bank_count,uni_count,mall_count,residential_count,population_radius,lat,lon
15309,0.0,0.0,0.0,0.0,2651,36.3393096923828,4.15185546875
15318,0.0,0.0,0.0,0.0,2375,36.341178894043,4.18329620361328
15406,0.0,0.0,0.0,0.0,345,36.3911209106445,4.16584300994873
15421,0.0,0.0,0.0,0.0,1429,36.63330078125,4.34999990463257
15517,0.0,0.0,0.0,0.0,496,36.3239364624023,4.02798938751221
15526,0.0,0.0,0.0,0.0,1022,36.3250007629395,4.31602716445923
15529,0.0,0.0,0.0,0.0,807,36.3025856018066,4.05138826370239
15536,0.0,0.0,0.0,0.0,4163,36.529899597168,4.07614707946777
15605,0.0,0.0,0.0,0.0,92,36.3933982849121,4.10566997528076
15607,0.0,0.0,0.0,0.0,122,36.4038505554199,4.12301111221313
15609,0.0,0.0,0.0,0.0,1086,36.3752937316895,4.11541557312012
15610,0.0,0.0,0.0,0.0,399,36.3995628356934,4.13186311721802
15707,0.0,0.0,0.0,0.0,17,36.4442901611328,4.09342288970947
15802,0.0,0.0,0.0,0.0,247,36.3091888427734,4.12493801116943
16152,0.0,0.0,0.0,0.0,15156,36.7849769592285,2.96580410003662
16164,0.0,0.0,0.0,0.0,6981,36.7679061889648,2.92337799072266
16214,0.0,0.0,0.0,0.0,18725,36.791716,3.238041
16405,0.0,0.0,0.0,0.0,13954,36.6042633056641,2.98692393302917
16420,0.0,0.0,0.0,0.0,16300,36.7857894897461,2.96634006500244
16710,0.0,0.0,0.0,0.0,3392,36.6312446594238,2.94583702087402
16721,0.0,0.0,0.0,0.0,5764,36.613472,3.1230911
16800,0.0,0.0,0.0,0.0,2296,36.7694396972656,2.90529894828796
16802,0.0,0.0,0.0,0.0,4179,36.776294708252,2.92744994163513
16804,0.0,0.0,0.0,0.0,5561,36.7715301513672,2.93675708770752
16806,0.0,0.0,0.0,0.0,7671,36.7630043029785,2.92575097084045
16808,0.0,0.0,0.0,0.0,5320,36.7123680114746,2.97538900375366
16811,0.0,0.0,0.0,0.0,11820,36.7997016906738,3.24720001220703
16812,0.0,0.0,0.0,0.0,1440,36.6475944519043,2.97151708602905
16815,0.0,0.0,0.0,0.0,13464,36.6774063110352,2.98325490951538
16816,0.0,0.0,0.0,0.0,11782,36.6696662902832,2.98381996154785
16827,0.0,0.0,0.0,0.0,11798,36.7688369750977,2.88508105278015
16830,0.0,0.0,0.0,0.0,16220,36.756763458252,2.85721802711487
16835,0.0,0.0,0.0,0.0,4057,36.7262496948242,2.89002895355225
16836,0.0,0.0,0.0,0.0,2649,36.7197608947754,2.90425992012024
16841,0.0,0.0,0.0,0.0,5645,36.6946105957031,2.82499408721924
16845,0.0,0.0,0.0,0.0,5645,36.6947364807129,2.82567310333252
16853,0.0,0.0,0.0,0.0,3093,36.7787055969238,2.91356801986694
16855,0.0,0.0,0.0,0.0,9937,36.6834182739258,2.98334693908691
16856,0.0,0.0,0.0,0.0,12105,36.7874336242676,2.91686010360718
17101,0.0,0.0,0.0,0.0,264087,34.679988,3.250024
17401,0.0,0.0,0.0,0.0,8071,34.8,3.13333
17403,0.0,0.0,0.0,0.0,24704,34.89638,3.48543
17410,0.0,0.0,0.0,0.0,4720,34.7552272,3.4809357
17500,0.0,0.0,0.0,0.0,120972,34.15429,3.50309
17518,0.0,0.0,0.0,0.0,3341,34.17191,3.59976
17531,0.0,0.0,0.0,0.0,8082,34.3550616,3.2238301
18108,0.0,0.0,0.0,0.0,1785,36.821159362793,5.72144985198975
18110,0.0,0.0,0.0,0.0,3632,36.8000907897949,5.80201005935669
18111,0.0,0.0,0.0,0.0,2969,36.7951850891113,5.79811191558838
18116,0.0,0.0,0.0,0.0,1953,36.754593,5.875785
18205,0.0,0.0,0.0,0.0,963,36.599609375,5.80682992935181
18208,0.0,0.0,0.0,0.0,2923,36.5791206359863,5.88429021835327
18210,0.0,0.0,0.0,0.0,293,36.6076507568359,5.58298015594482
18211,0.0,0.0,0.0,0.0,12044,36.7718124389648,5.81151437759399
18215,0.0,0.0,0.0,0.0,214,36.6229209899902,5.65291976928711
18217,0.0,0.0,0.0,0.0,2657,36.6621208190918,5.45192003250122
18219,0.0,0.0,0.0,0.0,3300,36.7631988525391,5.77444982528687
18221,0.0,0.0,0.0,0.0,938,36.7925109863281,5.66054010391235
18223,0.0,0.0,0.0,0.0,309,36.7126197814941,5.55166912078857
18224,0.0,0.0,0.0,0.0,1297,36.6933135986328,5.77351903915405
18301,0.0,0.0,0.0,0.0,12015,36.8140907287598,5.9086799621582
18302,0.0,0.0,0.0,0.0,2003,36.7474517822266,6.03174018859863
18304,0.0,0.0,0.0,0.0,1184,36.6794204711914,5.95768022537231
18307,0.0,0.0,0.0,0.0,2115,36.7404899597168,5.89024019241333
18308,0.0,0.0,0.0,0.0,8075,36.8065185546875,6.12608003616333
18309,0.0,0.0,0.0,0.0,6446,36.8247985839844,5.9594202041626
18310,0.0,0.0,0.0,0.0,8422,36.7509498596191,5.84412002563477
18312,0.0,0.0,0.0,0.0,1168,36.7335586547852,5.95207023620605
18313,0.0,0.0,0.0,0.0,6036,36.8528518676758,6.04908990859985
18316,0.0,0.0,0.0,0.0,11033,36.8006401062012,5.84236001968384
18317,0.0,0.0,0.0,0.0,248,36.599609375,5.89737987518311
18320,0.0,0.0,0.0,0.0,1558,36.7576522827148,5.92269706726074
18321,0.0,0.0,0.0,0.0,13828,36.8025856018066,5.94739580154419
18322,0.0,0.0,0.0,0.0,12179,36.80037,5.842973
18402,0.0,0.0,0.0,0.0,56,36.8594703674316,6.41364002227783
18404,0.0,0.0,0.0,0.0,4468,36.818359375,6.13161993026733
18405,0.0,0.0,0.0,0.0,1026,36.7020111083984,6.10304021835327
18406,0.0,0.0,0.0,0.0,1251,36.6836814880371,6.35873985290527
18407,0.0,0.0,0.0,0.0,5522,36.8008460998535,6.1582670211792
18411,0.0,0.0,0.0,0.0,1436,36.6368217468262,6.28696012496948
18412,0.0,0.0,0.0,0.0,577,36.6286087036133,6.3894100189209
18414,0.0,0.0,0.0,0.0,1033,36.7476692199707,6.14428997039795
18419,0.0,0.0,0.0,0.0,3115,36.7207183837891,6.33483982086182
18420,0.0,0.0,0.0,0.0,17094,36.6402053833008,6.2746000289917
18421,0.0,0.0,0.0,0.0,2388,36.6002311706543,6.16665983200073
18424,0.0,0.0,0.0,0.0,2064,36.7655715942383,6.23382902145386
19106,0.0,0.0,0.0,0.0,24078,36.1423530578613,5.44371223449707
19107,0.0,0.0,0.0,0.0,2560,36.2071113586426,5.32545614242554
19108,0.0,0.0,0.0,0.0,22791,36.2276306152344,5.39463186264038
19201,0.0,0.0,0.0,0.0,6763,36.2962608337402,5.29388380050659
19202,0.0,0.0,0.0,0.0,2852,36.2159843444824,5.28019857406616
19203,0.0,0.0,0.0,0.0,10202,36.1830177307129,5.31143522262573
19204,0.0,0.0,0.0,0.0,1917,36.1469993591309,5.32320594787598
19205,0.0,0.0,0.0,0.0,531,36.0657997131348,5.24624586105347
19206,0.0,0.0,0.0,0.0,6348,36.2835998535156,5.40956020355225
19207,0.0,0.0,0.0,0.0,1363,36.2551078796387,5.26630020141602
19208,0.0,0.0,0.0,0.0,3214,36.1725616455078,5.33943033218384
19209,0.0,0.0,0.0,0.0,2196,36.26416015625,5.34552431106567
19210,0.0,0.0,0.0,0.0,2834,36.2156677246094,5.27881813049316
19211,0.0,0.0,0.0,0.0,2834,36.2155265808105,5.27869510650635
19213,0.0,0.0,0.0,0.0,714,36.3545417785645,5.62082529067993
19214,0.0,0.0,0.0,0.0,9156,36.1099853515625,5.33930492401123
19216,0.0,0.0,0.0,0.0,2560,36.2109489440918,5.3263692855835
19300,0.0,0.0,0.0,0.0,51389,35.9247665405273,5.29580307006836
19301,0.0,0.0,0.0,0.0,21193,35.8171119689941,5.51151084899902
19302,0.0,0.0,0.0,0.0,7226,35.9373893737793,5.53989410400391
19303,0.0,0.0,0.0,0.0,3954,36.0235939025879,5.59444046020508
19304,0.0,0.0,0.0,0.0,2116,36.0762901306152,5.46480274200439
19305,0.0,0.0,0.0,0.0,4132,35.6515769958496,5.25473260879517
19306,0.0,0.0,0.0,0.0,2581,36.0363006591797,5.3311653137207
19307,0.0,0.0,0.0,0.0,5716,36.1189079284668,5.53086376190186
19309,0.0,0.0,0.0,0.0,12121,35.6780281066895,5.36899995803833
19310,0.0,0.0,0.0,0.0,1218,35.9870872497559,5.21622848510742
19311,0.0,0.0,0.0,0.0,8322,35.8578491210938,5.36639642715454
19312,0.0,0.0,0.0,0.0,1934,36.1614570617676,5.56144142150879
19313,0.0,0.0,0.0,0.0,38330,35.9172210693359,5.29575395584106
19314,0.0,0.0,0.0,0.0,2080,35.7791976928711,5.24755191802979
19315,0.0,0.0,0.0,0.0,2596,35.7632637023926,5.20709562301636
19316,0.0,0.0,0.0,0.0,10810,35.851375579834,5.28889513015747
19317,0.0,0.0,0.0,0.0,2908,35.8124237060547,5.32228088378906
19318,0.0,0.0,0.0,0.0,7226,35.9371719360352,5.5402717590332
19319,0.0,0.0,0.0,0.0,709,35.9124717712402,5.16500282287598
19320,0.0,0.0,0.0,0.0,1230,35.9819602966309,5.08898115158081
19322,0.0,0.0,0.0,0.0,8286,36.0021514892578,5.37739515304565
19323,0.0,0.0,0.0,0.0,3417,35.9232864379883,5.33474588394165
19325,0.0,0.0,0.0,0.0,905,36.1794242858887,5.50087022781372
19326,0.0,0.0,0.0,0.0,4150,35.841667175293,5.53593778610229
19327,0.0,0.0,0.0,0.0,5230,35.9551773071289,5.30072546005249
19330,0.0,0.0,0.0,0.0,10452,35.8593826293945,5.29699325561523
19400,0.0,0.0,0.0,0.0,31164,36.3328895568848,5.08699798583984
19401,0.0,0.0,0.0,0.0,9998,36.3336906433105,5.18291664123535
19402,0.0,0.0,0.0,0.0,655,36.2723007202148,5.05214214324951
19405,0.0,0.0,0.0,0.0,3504,36.3252220153809,4.83822298049927
19406,0.0,0.0,0.0,0.0,3389,36.3231506347656,5.05510187149048
19407,0.0,0.0,0.0,0.0,3285,36.3974075317383,5.07775402069092
19410,0.0,0.0,0.0,0.0,1290,36.3375701904297,4.94821739196777
19412,0.0,0.0,0.0,0.0,2669,36.3294639587402,5.01499509811401
19500,0.0,0.0,0.0,0.0,30682,36.3658180236816,5.50637102127075
19501,0.0,0.0,0.0,0.0,3605,36.4851837158203,5.71217203140259
19502,0.0,0.0,0.0,0.0,6516,36.349723815918,5.03125
19503,0.0,0.0,0.0,0.0,6164,36.3881645202637,5.41035890579224
19504,0.0,0.0,0.0,0.0,2708,36.3987121582031,5.43912744522095
19505,0.0,0.0,0.0,0.0,978,36.5589828491211,5.57354259490967
19507,0.0,0.0,0.0,0.0,1370,36.4058799743652,4.85692501068115
19508,0.0,0.0,0.0,0.0,1717,36.3820915222168,5.64826822280884
19509,0.0,0.0,0.0,0.0,2281,36.3981056213379,5.69839811325073
19510,0.0,0.0,0.0,0.0,12008,36.3438491821289,5.48761224746704
19511,0.0,0.0,0.0,0.0,3754,35.978343963623,5.80840396881104
19512,0.0,0.0,0.0,0.0,2850,36.383674621582,5.59305000305176
19513,0.0,0.0,0.0,0.0,3819,36.4306335449219,5.36051177978516
19514,0.0,0.0,0.0,0.0,2810,36.3554763793945,5.39590454101562
19515,0.0,0.0,0.0,0.0,871,36.4957580566406,5.41663789749146
19516,0.0,0.0,0.0,0.0,3515,36.4660491943359,5.67140769958496
19518,0.0,0.0,0.0,0.0,8360,36.3441047668457,5.46729612350464
19519,0.0,0.0,0.0,0.0,4660,36.4893608093262,5.53375101089478
19520,0.0,0.0,0.0,0.0,6798,36.3541526794434,5.51318120956421
19521,0.0,0.0,0.0,0.0,3256,36.3757705688477,5.41523599624634
19600,0.0,0.0,0.0,0.0,6095,36.4967651367188,5.10301780700684
19601,0.0,0.0,0.0,0.0,1366,36.4145545959473,5.12626886367798
19604,0.0,0.0,0.0,0.0,2318,36.3798828125,4.98834848403931
19606,0.0,0.0,0.0,0.0,4927,36.4622268676758,5.09109020233154
19607,0.0,0.0,0.0,0.0,3095,36.5004768371582,4.99445629119873
19608,0.0,0.0,0.0,0.0,5174,36.5331954956055,5.06377267837524
19609,0.0,0.0,0.0,0.0,3198,36.4992828369141,5.03958606719971
19610,0.0,0.0,0.0,0.0,1008,36.5531539916992,5.13278293609619
19611,0.0,0.0,0.0,0.0,3867,36.5441551208496,5.07645606994629
19702,0.0,0.0,0.0,0.0,1259,36.0789985656738,5.61399984359741
19703,0.0,0.0,0.0,0.0,15248,35.8940010070801,5.66599988937378
19704,0.0,0.0,0.0,0.0,8513,36.1316795349121,5.83648109436035
19706,0.0,0.0,0.0,0.0,8513,36.1316795349121,5.83648204803467
19707,0.0,0.0,0.0,0.0,8619,36.3155403137207,5.73640489578247
19708,0.0,0.0,0.0,0.0,3216,36.1528282165527,5.75565719604492
19711,0.0,0.0,0.0,0.0,76,36.0453109741211,5.90347909927368
19713,0.0,0.0,0.0,0.0,3190,35.9327011108398,5.89605712890625
19714,0.0,0.0,0.0,0.0,3243,36.1603775024414,5.6315221786499
19715,0.0,0.0,0.0,0.0,748,36.0513916015625,5.47778129577637
19716,0.0,0.0,0.0,0.0,723,36.2651634216309,5.7379298210144
19717,0.0,0.0,0.0,0.0,1077,36.293342590332,5.52084350585938
19718,0.0,0.0,0.0,0.0,512,36.1828193664551,5.61495494842529
19722,0.0,0.0,0.0,0.0,1116,36.2726516723633,5.49773979187012
19807,0.0,0.0,0.0,0.0,2756,36.4687423706055,4.96106481552124
19808,0.0,0.0,0.0,0.0,2085,36.4330787658691,4.92848682403564
19809,0.0,0.0,0.0,0.0,1978,36.4628982543945,4.9065375328064
19901,0.0,0.0,0.0,0.0,69,35.6920776367188,5.24755191802979
19902,0.0,0.0,0.0,0.0,3847,35.7971382141113,5.67975997924805
19904,0.0,0.0,0.0,0.0,19014,35.8164863586426,5.51306104660034
19905,0.0,0.0,0.0,0.0,21322,35.8163681030273,5.51212978363037
20102,0.0,0.0,0.0,0.0,0,34.1236534118652,0.152365401387215
20104,0.0,0.0,0.0,0.0,0,34.1548805236816,0.152547001838684
20112,0.0,0.0,0.0,0.0,56,34.369873046875,0.152648702263832
20202,0.0,0.0,0.0,0.0,1315,34.9462356567383,0.170715093612671
20203,0.0,0.0,0.0,0.0,639,34.7113838195801,0.16395103931427
20208,0.0,0.0,0.0,0.0,2670,34.8981590270996,0.146326497197151
20209,0.0,0.0,0.0,0.0,40,34.5053634643555,0.147373557090759
20212,0.0,0.0,0.0,0.0,1294,34.94080700541839,0.1843941783392222
20213,0.0,0.0,0.0,0.0,5054,35.0262107849121,0.101110801100731
20215,0.0,0.0,0.0,0.0,1155,34.9300231933594,0.182132795453072
20219,0.0,0.0,0.0,0.0,1641,35.0703010559082,0.0161773003637791
20220,0.0,0.0,0.0,0.0,2249,34.7927894592285,0.14419136941433
20223,0.0,0.0,0.0,0.0,2849,34.5487670898438,0.259661972522736
20225,0.0,0.0,0.0,0.0,40,34.5053749084473,0.147381767630577
20226,0.0,0.0,0.0,0.0,9183,35.0393180847168,0.0616853013634682
20302,0.0,0.0,0.0,0.0,98,34.5643882751465,0.192350000143051
20306,0.0,0.0,0.0,0.0,2849,34.5488395690918,0.259616136550903
20307,0.0,0.0,0.0,0.0,21,34.2589683532715,0.163650006055832
20309,0.0,0.0,0.0,0.0,2177,34.7898750305176,0.152224004268646
20313,0.0,0.0,0.0,0.0,0,34.2587127685547,0.102654002606869
21105,0.0,0.0,0.0,0.0,15945,36.8870620727539,6.9834098815918
21110,0.0,0.0,0.0,0.0,12855,36.8683052062988,6.9834098815918
21201,0.0,0.0,0.0,0.0,4056,36.776123046875,6.93724918365479
21202,0.0,0.0,0.0,0.0,6880,36.7938117980957,6.79670476913452
21207,0.0,0.0,0.0,0.0,858,36.891185760498,6.78934526443481
21208,0.0,0.0,0.0,0.0,24699,36.8470039367676,6.95567607879639
21209,0.0,0.0,0.0,0.0,22980,36.8987274169922,7.05273962020874
21210,0.0,0.0,0.0,0.0,4290,36.8821868896484,7.03159141540527
21211,0.0,0.0,0.0,0.0,21182,36.9039878845215,7.04957485198975
21300,0.0,0.0,0.0,0.0,18883,37.0069732666016,6.56903028488159
21301,0.0,0.0,0.0,0.0,2912,36.9698486328125,6.52579307556152
21302,0.0,0.0,0.0,0.0,2052,36.9234619140625,6.52590799331665
21303,0.0,0.0,0.0,0.0,13262,36.7447319030762,6.42966270446777
21304,0.0,0.0,0.0,0.0,10592,36.8100280761719,6.56639623641968
21305,0.0,0.0,0.0,0.0,5175,36.7440872192383,6.40216493606567
21306,0.0,0.0,0.0,0.0,2374,36.9955940246582,6.34029150009155
21307,0.0,0.0,0.0,0.0,11461,36.8762664794922,6.60937404632568
21308,0.0,0.0,0.0,0.0,5838,37.0023307800293,6.51297235488892
21309,0.0,0.0,0.0,0.0,1166,36.9166679382324,6.48333311080933
21310,0.0,0.0,0.0,0.0,10230,36.9593238830566,6.60567998886108
21311,0.0,0.0,0.0,0.0,2857,37.0376739501953,6.40374183654785
21312,0.0,0.0,0.0,0.0,10307,36.9303588867188,6.58319234848022
21313,0.0,0.0,0.0,0.0,8699,36.9321250915527,6.47933721542358
21314,0.0,0.0,0.0,0.0,233,36.901668548584,6.65138912200928
21315,0.0,0.0,0.0,0.0,1100,36.9696998596191,6.54799604415894
21316,0.0,0.0,0.0,0.0,32485,36.8381500244141,6.63833713531494
21317,0.0,0.0,0.0,0.0,9850,36.9887924194336,6.46207427978516
21318,0.0,0.0,0.0,0.0,940,36.8458251953125,6.44387054443359
21319,0.0,0.0,0.0,0.0,2032,36.8036613464355,6.51473665237427
21321,0.0,0.0,0.0,0.0,1095,36.823974609375,6.71032619476318
21328,0.0,0.0,0.0,0.0,2914,36.9044761657715,6.2925009727478
21330,0.0,0.0,0.0,0.0,38732,37.007007598877,6.55926704406738
21331,0.0,0.0,0.0,0.0,30158,36.8382453918457,6.64282321929932
21332,0.0,0.0,0.0,0.0,5568,36.9783744812012,6.56907987594604
21333,0.0,0.0,0.0,0.0,2122,36.9706787986155,6.304692333203497
21400,0.0,0.0,0.0,0.0,34172,36.7400894165039,7.10918426513672
21401,0.0,0.0,0.0,0.0,1271,36.8311958312988,7.27211570739746
21402,0.0,0.0,0.0,0.0,6901,36.6990928649902,7.30605840682983
21403,0.0,0.0,0.0,0.0,7601,36.8604049682617,7.29373121261597
21404,0.0,0.0,0.0,0.0,3109,36.810001373291,7.34000015258789
21405,0.0,0.0,0.0,0.0,4253,36.7806282043457,7.17144918441772
21406,0.0,0.0,0.0,0.0,1960,37.0298919677734,7.25515127182007
21407,0.0,0.0,0.0,0.0,7596,36.6626052856445,7.07770586013794
21408,0.0,0.0,0.0,0.0,1120,36.8796348571777,7.19047594070435
21409,0.0,0.0,0.0,0.0,4206,36.7423515319824,7.15623664855957
21410,0.0,0.0,0.0,0.0,5792,36.7158088684082,7.07882165908813
21411,0.0,0.0,0.0,0.0,472,36.7456855773926,7.40982675552368
21412,0.0,0.0,0.0,0.0,4108,36.7546157836914,7.28598308563232
21413,0.0,0.0,0.0,0.0,37466,36.7392616271973,7.10667896270752
21414,0.0,0.0,0.0,0.0,1681,36.6960525512695,7.01026344299316
21415,0.0,0.0,0.0,0.0,10751,36.7314910888672,7.21752405166626
21416,0.0,0.0,0.0,0.0,3083,36.8741111755371,7.34628820419312
21418,0.0,0.0,0.0,0.0,38299,36.7457618713379,7.10591650009155
21419,0.0,0.0,0.0,0.0,1628,36.7908325195312,7.28048658370972
21500,0.0,0.0,0.0,0.0,46362,36.652027130127,6.83560419082642
21501,0.0,0.0,0.0,0.0,5750,36.5997047424316,6.75183916091919
21505,0.0,0.0,0.0,0.0,4416,36.7083854675293,6.76196384429932
21507,0.0,0.0,0.0,0.0,3620,36.7362289428711,6.78758192062378
21509,0.0,0.0,0.0,0.0,3185,36.6870193481445,6.97673511505127
21510,0.0,0.0,0.0,0.0,7157,36.7048988342285,6.80474281311035
21511,0.0,0.0,0.0,0.0,786,36.5163764953613,6.97240591049194
21512,0.0,0.0,0.0,0.0,20449,36.6894493103027,6.57311105728149
21513,0.0,0.0,0.0,0.0,2795,36.6301193237305,6.86373519897461
21514,0.0,0.0,0.0,0.0,22814,36.7040519714355,6.85880470275879
21516,0.0,0.0,0.0,0.0,16588,36.6800918579102,6.71862840652466
21518,0.0,0.0,0.0,0.0,1985,36.615837097168,6.80964612960815
21519,0.0,0.0,0.0,0.0,561,36.5878105163574,6.90768337249756
21520,0.0,0.0,0.0,0.0,11189,36.7527313232422,6.89764165878296
21523,0.0,0.0,0.0,0.0,1342,36.7551918029785,6.65926122665405
21524,0.0,0.0,0.0,0.0,7305,36.8777275085449,7.01068878173828
21525,0.0,0.0,0.0,0.0,44909,36.6595573425293,6.83841514587402
21528,0.0,0.0,0.0,0.0,10752,36.7546691894531,6.89698934555054
21601,0.0,0.0,0.0,0.0,3066,36.7972030639648,6.62725448608398
21602,0.0,0.0,0.0,0.0,2947,37.0229721069336,6.34080648422241
22201,0.0,0.0,0.0,0.0,855,35.292834,-0.6747741390969619
22202,0.0,0.0,0.0,0.0,949,35.22293875,-0.8594959590161937
22210,0.0,0.0,0.0,0.0,924,35.0879703,-0.6157226
22302,0.0,0.0,0.0,0.0,16432,35.3656997680664,-0.512838006019592
22323,0.0,0.0,0.0,0.0,40,35.226692,-0.389588
22405,0.0,0.0,0.0,0.0,1983,35.038523,-1.80676
22408,0.0,0.0,0.0,0.0,7135,34.9455986022949,-0.719433009624481
23115,0.0,0.0,0.0,0.0,30313,36.8619232177734,7.77195596694946
23120,0.0,0.0,0.0,0.0,891,36.903076171875,7.64096879959106
23122,0.0,0.0,0.0,0.0,13505,36.8796615600586,7.76049995422363
23128,0.0,0.0,0.0,0.0,15528,36.862133026123,7.77884387969971
23134,0.0,0.0,0.0,0.0,109,36.9916371,7.5579918
23203,0.0,0.0,0.0,0.0,4393,36.8289108276367,7.59927797317505
23204,0.0,0.0,0.0,0.0,4359,36.8807678222656,7.49346113204956
23205,0.0,0.0,0.0,0.0,5684,36.9136390686035,7.67305278778076
23206,0.0,0.0,0.0,0.0,2816,36.8990058898926,7.42766618728638
23207,0.0,0.0,0.0,0.0,5042,36.8462715148926,7.42553997039795
23209,0.0,0.0,0.0,0.0,2250,36.8301200866699,7.39905595779419
23210,0.0,0.0,0.0,0.0,4353,36.836841583252,7.65848016738892
23211,0.0,0.0,0.0,0.0,5178,36.8626594543457,7.51773309707642
23212,0.0,0.0,0.0,0.0,550,37.0319938659668,7.37838506698608
23213,0.0,0.0,0.0,0.0,1349,36.8260040283203,7.43308782577515
23230,0.0,0.0,0.0,0.0,1482,36.7568855285645,7.58000898361206
23301,0.0,0.0,0.0,0.0,4766,36.6477966308594,7.59095191955566
23302,0.0,0.0,0.0,0.0,1675,36.7207183837891,7.55390501022339
23303,0.0,0.0,0.0,0.0,1893,36.6825523376465,7.64792680740356
23305,0.0,0.0,0.0,0.0,2392,36.7513618469238,7.67809820175171
23306,0.0,0.0,0.0,0.0,2784,36.737865447998,7.46507596969604
23308,0.0,0.0,0.0,0.0,2923,36.7870788574219,7.59255123138428
23309,0.0,0.0,0.0,0.0,3573,36.7092323303223,7.62445116043091
23310,0.0,0.0,0.0,0.0,1427,36.7296142578125,7.50499296188354
23311,0.0,0.0,0.0,0.0,4866,36.7904815673828,7.62302017211914
23314,0.0,0.0,0.0,0.0,3605,36.7865943908691,7.65352296829224
23315,0.0,0.0,0.0,0.0,5397,36.7984733581543,7.6092357635498
23316,0.0,0.0,0.0,0.0,2724,36.7535018920898,7.6398777961731
23317,0.0,0.0,0.0,0.0,922,36.6906318664551,7.59852123260498
23318,0.0,0.0,0.0,0.0,2172,36.8361396789551,7.6958441734314
23319,0.0,0.0,0.0,0.0,19563,36.8743209838867,7.74438190460205
23320,0.0,0.0,0.0,0.0,3584,36.7858505249023,7.72783803939819
23323,0.0,0.0,0.0,0.0,1322,36.826343536377,7.63065195083618
23327,0.0,0.0,0.0,0.0,2383,36.6360855102539,7.59781312942505
24201,0.0,0.0,0.0,0.0,3272,36.265941619873,7.39635992050171
24202,0.0,0.0,0.0,0.0,4839,36.4141616821289,7.29030990600586
24203,0.0,0.0,0.0,0.0,16322,36.4635810852051,7.47299003601074
24204,0.0,0.0,0.0,0.0,2960,36.4627113342285,7.33856010437012
24205,0.0,0.0,0.0,0.0,4490,36.3904113769531,7.51930999755859
24206,0.0,0.0,0.0,0.0,6525,36.5895118713379,7.32773017883301
24207,0.0,0.0,0.0,0.0,10595,36.459228515625,7.51990985870361
24208,0.0,0.0,0.0,0.0,7505,36.5046615600586,7.3981499671936
24209,0.0,0.0,0.0,0.0,15327,36.4589195251465,7.27187013626099
24210,0.0,0.0,0.0,0.0,25707,36.5035781860352,7.44188976287842
24212,0.0,0.0,0.0,0.0,1698,36.4807586669922,7.60270977020264
24213,0.0,0.0,0.0,0.0,2856,36.445629119873,7.30888986587524
24214,0.0,0.0,0.0,0.0,3735,36.432689666748,7.36987018585205
24215,0.0,0.0,0.0,0.0,1407,36.5695915222168,7.37994003295898
24216,0.0,0.0,0.0,0.0,1231,36.4038200378418,7.50680017471313
24217,0.0,0.0,0.0,0.0,3812,36.4620704650879,7.56907987594604
24301,0.0,0.0,0.0,0.0,7023,36.3522682189941,7.73368978500366
24303,0.0,0.0,0.0,0.0,1018,36.2710189819336,7.5219202041626
24304,0.0,0.0,0.0,0.0,8492,36.3716087341309,7.53252983093262
24306,0.0,0.0,0.0,0.0,1879,36.5822486877441,7.75013017654419
24307,0.0,0.0,0.0,0.0,4522,36.3254203796387,7.6417498588562
24308,0.0,0.0,0.0,0.0,2900,36.4337310791016,7.78363990783691
24309,0.0,0.0,0.0,0.0,2279,36.4200897216797,7.62124013900757
24310,0.0,0.0,0.0,0.0,6246,36.6109580993652,7.51140022277832
24311,0.0,0.0,0.0,0.0,7301,36.3782081604004,7.76383018493652
24312,0.0,0.0,0.0,0.0,5614,36.3068199157715,7.50767993927002
24317,0.0,0.0,0.0,0.0,2039,36.5559883117676,7.71249008178711
24319,0.0,0.0,0.0,0.0,3094,36.6097297668457,7.64611005783081
24320,0.0,0.0,0.0,0.0,2316,36.5839881896973,7.77747011184692
24321,0.0,0.0,0.0,0.0,2110,36.5235900878906,7.70626020431519
24322,0.0,0.0,0.0,0.0,541,36.3259201049805,7.79392385482788
24323,0.0,0.0,0.0,0.0,1042,36.3638000488281,7.63875007629395
24403,0.0,0.0,0.0,0.0,3462,36.2591514587402,7.07485008239746
24404,0.0,0.0,0.0,0.0,3091,36.4024810791016,7.04937982559204
24406,0.0,0.0,0.0,0.0,2457,36.3737602233887,7.22466993331909
24407,0.0,0.0,0.0,0.0,4136,36.5441703796387,7.23420000076294
24408,0.0,0.0,0.0,0.0,1365,36.3869895935059,7.25076007843018
24410,0.0,0.0,0.0,0.0,2085,36.463981628418,7.11152982711792
24412,0.0,0.0,0.0,0.0,1277,36.2271881103516,7.13663005828857
24501,0.0,0.0,0.0,0.0,731,36.4312782287598,7.21050977706909
25143,0.0,0.0,0.0,0.0,424,36.283444,6.622055
25203,0.0,0.0,0.0,0.0,33,36.0,7.0
25205,0.0,0.0,0.0,0.0,225,36.13093,6.602854
25210,0.0,0.0,0.0,0.0,2700,36.1788485,6.701422
25213,0.0,0.0,0.0,0.0,1841,36.3479,6.7034
25214,0.0,0.0,0.0,0.0,1041,36.21610901977388,6.814654884327033
25216,0.0,0.0,0.0,0.0,1573,36.2573852539062,6.61034297943115
25220,0.0,0.0,0.0,0.0,437,36.2831878662109,6.47165822982788
26102,0.0,0.0,0.0,0.0,435,36.134090423584,2.46412301063538
26103,0.0,0.0,0.0,0.0,38,35.5324172973633,3.09326505661011
